#source_audio	start	end	text	speaker	src_json
data\raw_audio\2ytfp_TYGmo.wav	718.8	723.24	thì cũng có thể để bình luận ở phía dưới video của Huy Review nha quý vị. Và nhìn	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	723.24	728.639	ở phía sau tổng thể thì chúng ta thấy cổng Tam Quang rất là đẹp đấy. Và nó các	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	728.639	733.76	cái ngôi lăng mộ phương tầng nó rất là chỉnh chu. Đây nhìn cũng rất là đàn	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	733.76	740.519	hoàng nghiêm túc. Rồi ở đây là phía cái sau là có một cái bức bình phong hậu.	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	740.519	746.24	Đấy bức bình phong hậu này rất là lớn đấy. Nhưng mà theo như Huế Rview thấy	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	746.24	750.639	thì cũng không có cái các cái họa tiết trang trí ở bức bình phong. Và còn lại	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	750.639	757.12	cái bức bổ thành thì nhìn cũng rất là cao. Đấy cũng khá là cao và cũng khá là	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	757.12	761.92	dày. Nhưng mà nằm trơ trọi giữa cái rừng thông hoang vu như thế này thì nó bây	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	761.92	765.0	giờ nó cũng đã xuống cấp rất là nghiêm trọng rồi.	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	765.0	770.8	này thực sự mà chúng ta bước vào đây thì phải nói thật sự là phải có cái sự đồng	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	770.8	774.72	cảm rất là lớn khi mà nhìn vào những cái ngôi mộ như thế này chôn những một cái	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	774.72	779.92	tầng lớp mà ngày xưa không được coi trọng chỉ là người hầu kẻ hạ cho cùng	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	779.92	785.24	cho triều đình nhưng mà cũng mang cũng được xem như là một cái chức quang mà	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	785.24	790.44	người ta hay gọi là quang thái giám hay là gọi là hoàng quang đây mời quý vị	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	790.44	797.279	chiêm ngưỡng lại. kiến trúc của các cái ngôi mổ thì nó cũng à khá là đơn giản.	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	797.279	802.04	Đấy, một ngôi mộ thì có ngôi mộ là một tầng, có ngôi m là hai tầng và thậm chí	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	802.04	805.92	là có những cái ngôi m gió và trước mỗi ngôi mộ là đều có những cái tấm bia. Thì	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	805.92	810.279	những cái tấm bia này có lẽ là cũng được làm mới lại thôi quý vị. Nhưng mà những	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	810.279	815.199	cái ngôi mộ thì có lẽ là có vẻ là những cái ngôi mộ mà ngày xưa nó giữ nguyên	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	815.199	819.04	bản kiến trúc của những cái ngôi mổ. Đây được xem là một cái ngôi lăng mộ gọi là	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	819.04	824.68	độc nhất vô nhị ở Việt Nam mà chốn cất những cái vị thái giám của triều Nguyễn.	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	824.68	830.24	Vậy thì như thế nào được gọi là thái giám và thái giám ngày xưa thì nó tại	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	830.24	833.56	sao được xem là một cái tầng lớp mà luôn luôn làm người hầu kẻ hạ và nó có những	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	833.56	838.079	cái bí ẩn gì trong cái ngôi l bộ này thì bây giờ Huế Review sẽ tiếp tục chia sẻ	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	838.079	844.04	cho quý vị bằng những cái hình ảnh trên cao cũng như là nghe Huy Review tâm sự	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	844.04	848.68	chia sẻ cái câu chuyện liên quan tới thái giám. Xin mời quý vị.	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	848.72	852.92	Kính thưa quý vị, bây giờ là 11:00 trưa, trời cũng khá là nắng nôi nhưng mà Huế	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	852.92	857.68	Review cũng cố gắng để đi quay cho quý vị xem. Bởi vì nếu như quay buổi chiều	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	857.68	861.48	thì có lẽ là thời gian này có thể là xảy ra những cái cơn mưa những cái m cơ mưa	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	861.48	867.48	bất chợt ở xứ Huế. Đó do đó là quay buổi trưa thì nó sẽ an toàn hơn. Và tiếp theo	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	867.48	871.68	là Huy Review cũng sẽ chia sẻ là đó là tại vì sao người ta gọi là Thái giam hay	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	871.68	877.12	là Hòa Quang. Bởi vì đối với các cái triều đại vua chúa và trong đó thì có	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	877.12	882.36	triều đại nhà Nguyễn thì ngày xưa cái thái giám này nó xuất phát từ một cái	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	882.36	886.199	triều đại của Trung Quốc. À ngày xưa thì có hai cái nguồn mà được coi được coi	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	886.199	890.04	gọi là thái giám. Đó thứ nhất là những cái người mà gọi là ái nam ái nữ ngay từ	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	890.04	895.079	nhỏ từ khi sinh ra đã bị ái nam ái nữ rồi thì được gọi là giám sinh cũng có	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	895.079	899.079	thể là đưa được thì cũng có thể đưa vào cùng để có thể là làm những cái chức	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	899.079	903.6	quan trong triều đình hoặc là có thể là làm à thải giám. Dưới thời Triều Nguyễn	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	903.6	908.079	thì cũng có một cái vị ái nam ái nữ cũng rất là nổi tiếng đó chính là cái võ	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	908.079	913.44	tướng Lê Văn Duyệt một cái khai quốc công thần đó của triều Nguyễn à được xem	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	913.44	918.279	là một trong ngũ hộ tướng của vua Gia Long và ông Lê Văn Duyệt cũng là người	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	918.279	923.759	ái nam ái nữ và quê ở miền Tây thôi quý vị ngày xưa mà nếu như mà nhà nào mà có	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	923.759	927.959	cái người ái nam ái nữ thì cái nhà đó cũng xem như là có phúc tuy nhiên thì	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	927.959	932.399	nếu như mà biết nhà mình có ái nam ái nữ nhưng mà không có báo thì cũng phạm vào	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	932.399	935.48	tối chết thưa quý vị. Nguồn thứ hai đó chính là lấy nguồn từ bên ngoài. Tức là	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	935.48	939.68	những cái gia đình nghèo khổ mà không có miếng ăn nói nhưung là không không đủ	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	939.68	943.839	miếng ăn cho gia đình cuối cùng phải bán con vào triều đình. Thì những cái người	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	943.839	949.68	đó trước khi vào hầu hạ vua chúa thì cũng phải là cắt đi cái phần sinh thật	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	949.68	954.48	khí của mình à để mà không có thể nào mà vào trong cùng để có thể là làm những	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	954.48	959.8	cái điều mà à nó có lỗi với vua tức là à toàn t với cung tần rồi cũng như là	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	959.8	963.8	người hàu hạ. Và sau khi cắt đi cái phần sinh thật khí của mình thì các cái thái	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	963.8	968.8	giám đó, các cái hoàn quan đó cũng phải giữ lại để mà sau này khi có thăng chức	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	968.8	973.519	thì trình lên để kiểm tra và nếu như không có thì sẽ phạm tới chết. À nguyên	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	973.519	977.48	nhân tại vì sao lại có cái ngôi mộ thải giám này, một cái ngôi mộ độc nhất, vô	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	977.48	983.0	nhị và độc đáo này ở cái khu vực chùa Từ Hiếu. Bởi vì chùa Từ Hiếu trước kia theo	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	983.0	986.759	như Huế Review tìm hiểu thì nó chỉ là một cái thảo am nhỏ do thiền sư nhất	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	986.759	992.959	định lập nên và những cái thả giám mà sau khi về già thường sẽ à cho về ngộ ở	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	992.959	997.319	cái cung giám tử cho tới chết và không có được chết trong cùng. à biết được cái	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	997.319	1000.639	số phận hỏng hiếu và chua sót của mình thì cuối cùng thái giám trong trau phước	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	1000.639	1007.88	năng cũng đã tìm cách để mà liên lạc với thiền sư nhất định và cũng bàn chuyện và	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	1007.88	1012.16	cuối cùng nói rằng là cũng muốn có một cái nơi an nghỉ cuối cùng để cho nó đà	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	1012.16	1017.279	hoạc thì cuối cùng là thiền sư nhất định chấp thuẫn và từ đó thì ông Châu Phước	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	1017.279	1024.16	Năng đã dùng tiền và của cải của mình để mà cúng dường cho chùa và xây cất cái	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	1024.16	1029.28	chùa nó càng ngày càng to lên. Sau đó thì cũng à xin phép được à có một cái	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	1029.28	1033.799	miếng đất ở phía tây của chùa. Vua Tử Đức cũng à biết được câu chuyện và cũng	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	1033.799	1037.4	đã chấp thuận cũng như Thái Hậu Từ Dụ cũng đã chấp thuận cho cái việc mà xây	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	1037.4	1041.28	dựng một cái môi mộ của Thái Giám như thế này. Điều này nó an ủi được phần	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	1041.28	1045.12	nào? Những cái số phận hẩm hươu của các cái vị quan thái giám ngày xưa, các cái	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	1045.12	1050.08	triều đại nhà Nguyễn á thì mỗi triều vua à thì cần phải có khoảng 200 thái giám	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	1050.08	1055.64	để hầu hạ. Do đó là nếu như 13 triệu thì có thể là đến 3600 thái giám. Nhưng mà ở	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	1055.64	1059.64	đây chỉ có 25 nắm mộ thì chứng tỏ những cái vị thải giám này cũng gọi là có chức	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	1059.64	1063.84	có quyền ở trong trong triều đình và cũng dành dụm được một cái số tiền lớn	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	1063.84	1069.96	thì mà được phép được chôn ở cái khu vực này. Và cái điều mà Huế Review cũng muốn	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	1069.96	1074.28	cảm ở đây chính là cái sự chua xót, sự đắng cay của những cái phần đời tầng	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	1074.28	1079.0	giữa lớp dưới của xã hội. Những cái phần đời mà nghèo khổ rồi cuối cùng là bán đi	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	1079.0	1082.919	cái của quý của mình để cuối cùng lại trở vào công hầu hạ và kiếm tiền để nuôi	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	1082.919	1087.0	gia đình. Đấy. Chính vì vậy mà nó cũng là một cái câu chuyện hết sức là thương	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	1087.0	1090.679	tâm. Thực sự mà nói là cuộc sống trong cung cấm nó không đơn giản như một cái	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	1090.679	1095.2	cuộc sống bình thường ở ngoài. Thà giống như là một người nông dân làm thì nó à	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	1095.2	1099.72	có thể là sống đến cuối đời nhưng mà vì nghèo khó quá cuối cùng phải vào cung và	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	1099.72	1103.84	trở thành một người hầu kẻ hạ. Thì như quý vị xem qua những bộ một số bộ phim	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	1103.84	1107.36	cổ trang thì quý vị cũng thể thấy phần đời thái giám nó không có thẳng tắp như	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	1107.36	1111.08	một cái con đường bình thường mà nó phải trải qua rất là nhiều cái biến cố. Thậm	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	1111.08	1117.12	chí là có người chết oan là bởi vì đôi lúc vua vui thì vua cho sống mà vua buồn	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	1117.12	1120.64	thì vua cho chết là chuyện bình thường. Chúng ta đến đây chúng ta tưởng niệm và	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	1120.64	1124.799	chúng ta cảm là chúng ta có một cái tình cảm đặc biệt dành cho những cái vị thải	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	1124.799	1127.84	giám này. Đương nhiên thì ngoài kia nó cũng có những cái vong linh của những	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	1127.84	1132.44	cái thải giám khác. không có được phước để mà chôn cất ở đây. Nhưng mà đây cũng	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	1132.44	1137.919	chính là một cái a à đặc thù, đây cũng chính là một cái niềm hạnh phúc rồi cho	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	1137.919	1141.72	những cái vị thái giám và chúng ta biết được về một cái triều đại mà có rất	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	1141.72	1146.36	nhiều những cái điều ly kỳ, những cái điều bí ẩn mà chúng ta sẽ khám phá và	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	1146.36	1152.159	Huế Review cũng à mong muốn có thể là mang một cái à sự mệnh nho nhỏ như vậy	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
data\raw_audio\2ytfp_TYGmo.wav	1152.159	1156.559	để chia sẻ cho quý vị xem, chia sẻ cho quý vị lắng nghe những cái câu chuyện ly	@HUE	data\processed_transcripts\2ytfp_TYGmo.json
